Episode,Action Sequence
332,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
333,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
334,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
335,"['right', 'left', 'right', 'down', 'down', 'left', 'right', 'right', 'down', 'down', 'right', 'right']"
336,"['right', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
337,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
338,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
339,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
340,"['up', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
341,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
342,"['right', 'right', 'right', 'down', 'right', 'down', 'down', 'down']"
343,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
344,"['up', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
345,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
346,"['right', 'down', 'down', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
347,"['down', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
348,"['right', 'down', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
349,"['down', 'right', 'down', 'down', 'right', 'down', 'right', 'right']"
350,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
351,"['right', 'down', 'down', 'right', 'up', 'down', 'down', 'down', 'right', 'right']"
352,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
353,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
354,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
355,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
356,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
357,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
358,"['right', 'down', 'down', 'right', 'down', 'up', 'left', 'right', 'down', 'down', 'left', 'right', 'right', 'right']"
359,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
360,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
361,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
362,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
363,"['left', 'right', 'left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
364,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
365,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
366,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
367,"['right', 'right', 'down', 'down', 'down', 'down', 'right', 'right']"
368,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
369,"['right', 'down', 'down', 'right', 'down', 'right', 'up', 'right', 'down', 'down']"
370,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
371,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
372,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
373,"['right', 'down', 'down', 'left', 'right', 'right', 'down', 'down', 'right', 'right']"
374,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'left', 'right', 'up', 'down', 'right']"
375,"['right', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'right', 'right']"
376,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
377,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
378,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
379,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
380,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
381,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
382,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
383,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
384,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
385,"['right', 'left', 'right', 'down', 'down', 'right', 'left', 'right', 'down', 'down', 'right', 'right']"
386,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
387,"['right', 'down', 'down', 'down', 'right', 'right', 'down', 'right']"
388,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
389,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
390,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
391,"['right', 'down', 'down', 'left', 'right', 'right', 'down', 'down', 'right', 'right']"
392,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'up', 'down', 'down', 'right', 'right']"
393,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
394,"['right', 'down', 'down', 'down', 'up', 'right', 'down', 'down', 'right', 'right']"
395,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
396,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
397,"['right', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
398,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
399,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
400,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
401,"['right', 'down', 'down', 'right', 'left', 'right', 'down', 'down', 'right', 'right']"
402,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
403,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
404,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
405,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
406,"['right', 'down', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
407,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
408,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
409,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
410,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
411,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
412,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
413,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
414,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
415,"['right', 'left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
416,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'down', 'right']"
417,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
418,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
419,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
420,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
421,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'down', 'up', 'down', 'right']"
422,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
423,"['right', 'down', 'down', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
424,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'down', 'right']"
425,"['down', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
426,"['right', 'down', 'left', 'left', 'right', 'right', 'down', 'down', 'down', 'right', 'right']"
427,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
428,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
429,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
430,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
431,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
432,"['right', 'down', 'down', 'right', 'down', 'left', 'right', 'left', 'up', 'right', 'down', 'down', 'right', 'right']"
433,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
434,"['down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
435,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
436,"['right', 'down', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'right']"
437,"['right', 'down', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
438,"['right', 'down', 'down', 'right', 'down', 'left', 'right', 'down', 'right', 'right']"
439,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
440,"['right', 'right', 'down', 'down', 'down', 'down', 'right', 'right']"
441,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
442,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
443,"['right', 'down', 'down', 'right', 'up', 'down', 'down', 'down', 'right', 'right']"
444,"['up', 'right', 'right', 'down', 'down', 'down', 'down', 'right', 'right']"
445,"['right', 'down', 'down', 'right', 'down', 'up', 'down', 'up', 'down', 'down', 'right', 'right']"
446,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
447,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
448,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
449,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
450,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
451,"['right', 'down', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'right']"
452,"['right', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
453,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
454,"['right', 'down', 'right', 'down', 'down', 'down', 'right', 'left', 'right', 'right']"
455,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'down', 'right']"
456,"['right', 'down', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'right']"
457,"['right', 'down', 'down', 'left', 'right', 'right', 'down', 'down', 'right', 'right']"
458,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
459,"['right', 'down', 'down', 'right', 'down', 'left', 'left', 'right', 'right', 'down', 'right', 'right']"
460,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
461,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
462,"['up', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
463,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
464,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
465,"['right', 'down', 'down', 'up', 'down', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
466,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
467,"['right', 'down', 'down', 'right', 'down', 'right', 'down', 'right']"
468,"['right', 'left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
469,"['up', 'right', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'right', 'right']"
470,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
471,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
472,"['right', 'down', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'right']"
473,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
474,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
475,"['right', 'down', 'down', 'left', 'down', 'up', 'right', 'right', 'down', 'down', 'right', 'right']"
476,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
477,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
478,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
479,"['left', 'right', 'down', 'up', 'down', 'down', 'right', 'left', 'right', 'down', 'down', 'right', 'right']"
480,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
481,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
482,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
483,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
484,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
485,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
486,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
487,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
488,"['right', 'down', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'right']"
489,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
490,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
491,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
492,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
493,"['right', 'down', 'right', 'down', 'up', 'down', 'down', 'down', 'right', 'right']"
494,"['right', 'down', 'down', 'right', 'down', 'down', 'up', 'down', 'right', 'right']"
495,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
496,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
497,"['right', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
498,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
499,"['right', 'right', 'down', 'down', 'down', 'down', 'right', 'right']"
500,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
501,"['right', 'left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
502,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
503,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
504,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
505,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
506,"['down', 'right', 'down', 'right', 'down', 'right', 'down', 'right']"
507,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
508,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
509,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
510,"['right', 'down', 'down', 'left', 'right', 'right', 'down', 'down', 'right', 'right']"
511,"['right', 'down', 'down', 'right', 'down', 'up', 'down', 'down', 'right', 'right']"
512,"['right', 'down', 'up', 'down', 'down', 'right', 'up', 'down', 'down', 'down', 'right', 'right']"
513,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
514,"['right', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'right', 'right']"
515,"['right', 'down', 'down', 'right', 'down', 'up', 'down', 'down', 'right', 'right']"
516,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
517,"['right', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
518,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
519,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
520,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
521,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
522,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
523,"['right', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
524,"['right', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'right', 'up', 'right', 'down']"
525,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
526,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
527,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'left', 'right', 'left', 'right', 'right']"
528,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
529,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
530,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
531,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
532,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
533,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
534,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
535,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
536,"['right', 'down', 'down', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
537,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
538,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
539,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
540,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
541,"['right', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
542,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
543,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
544,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
545,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
546,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
547,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
548,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
549,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
550,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'down', 'right']"
551,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
552,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
553,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'left', 'right', 'right']"
554,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
555,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
556,"['right', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
557,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
558,"['left', 'right', 'down', 'down', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
559,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
560,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
561,"['down', 'up', 'right', 'down', 'down', 'right', 'down', 'up', 'down', 'down', 'right', 'down', 'right']"
562,"['right', 'down', 'down', 'right', 'down', 'right', 'down', 'right']"
563,"['right', 'down', 'down', 'left', 'right', 'right', 'down', 'right', 'down', 'down', 'right']"
564,"['down', 'right', 'down', 'down', 'right', 'down', 'right', 'right']"
565,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
566,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
567,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
568,"['right', 'down', 'down', 'left', 'right', 'right', 'down', 'right', 'down', 'right']"
569,"['right', 'down', 'down', 'left', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right']"
570,"['right', 'down', 'down', 'right', 'up', 'down', 'down', 'down', 'right', 'right']"
571,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
572,"['down', 'right', 'down', 'right', 'right', 'left', 'down', 'down', 'right', 'right']"
573,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
574,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
575,"['right', 'right', 'right', 'right', 'down', 'down', 'down', 'down']"
576,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
577,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
578,"['right', 'down', 'down', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'down', 'down', 'right', 'right']"
579,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
580,"['right', 'down', 'down', 'right', 'left', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
581,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
582,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
583,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
584,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
585,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
586,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
587,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
588,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'down', 'right']"
589,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
590,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'left', 'left', 'right', 'right', 'right']"
591,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
592,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
593,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
594,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'right']"
595,"['right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
596,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
597,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
598,"['right', 'down', 'up', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
599,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
600,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
601,"['up', 'right', 'down', 'down', 'right', 'up', 'down', 'down', 'down', 'right', 'right']"
602,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
603,"['right', 'down', 'right', 'down', 'up', 'down', 'down', 'down', 'right', 'right']"
604,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
605,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
606,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
607,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
608,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'down', 'right']"
609,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
610,"['right', 'right', 'down', 'down', 'down', 'down', 'right', 'right']"
611,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
612,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
613,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
614,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
615,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
616,"['right', 'down', 'down', 'right', 'down', 'left', 'right', 'down', 'right', 'right']"
617,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
618,"['right', 'down', 'down', 'right', 'left', 'right', 'left', 'right', 'down', 'down', 'down', 'right', 'right']"
619,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'down', 'right']"
620,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
621,"['right', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'right', 'left', 'right', 'right']"
622,"['right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right']"
623,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
624,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
625,"['right', 'down', 'down', 'right', 'left', 'right', 'down', 'down', 'right', 'right']"
626,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
627,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
628,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
629,"['right', 'down', 'down', 'right', 'down', 'up', 'down', 'down', 'right', 'right']"
630,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
631,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
632,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
633,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
634,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
635,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
636,"['right', 'down', 'down', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
637,"['up', 'right', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'up', 'down', 'right', 'right']"
638,"['right', 'left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
639,"['right', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
640,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
641,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'down', 'right']"
642,"['right', 'down', 'down', 'right', 'down', 'up', 'down', 'down', 'right', 'right']"
643,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
644,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
645,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
646,"['right', 'down', 'down', 'right', 'down', 'down', 'down', 'right', 'up', 'down', 'right']"
647,"['right', 'down', 'left', 'right', 'down', 'right', 'down', 'down', 'right', 'right']"
648,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
649,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
650,"['right', 'right', 'down', 'down', 'down', 'down', 'right', 'right']"
651,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'left', 'right', 'right']"
652,"['left', 'right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
653,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'down', 'right']"
654,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
655,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
656,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
657,"['right', 'down', 'down', 'right', 'up', 'down', 'down', 'down', 'right', 'right']"
658,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
659,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
660,"['right', 'down', 'down', 'right', 'down', 'up', 'down', 'down', 'right', 'up', 'down', 'right']"
661,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right']"
662,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
663,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
664,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
665,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
666,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
667,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'down']"
668,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
669,"['right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
670,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
671,"['right', 'down', 'down', 'up', 'down', 'right', 'down', 'down', 'right', 'right']"
672,"['right', 'down', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
673,"['right', 'down', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
674,"['right', 'down', 'down', 'right', 'down', 'down', 'left', 'right', 'right', 'right']"
675,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
676,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
677,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
678,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
679,"['left', 'right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
680,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
681,"['right', 'down', 'down', 'left', 'right', 'down', 'right', 'down', 'right', 'right']"
682,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
683,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
684,"['up', 'left', 'right', 'up', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
685,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
686,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right']"
687,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right']"
