Episode,Action Sequence
362,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
363,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
364,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
365,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
366,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
367,"['right', 'down', 'down', 'down', 'down', 'up', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'right', 'left', 'right', 'right', 'down', 'down']"
368,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'up', 'down', 'right', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down']"
369,"['right', 'down', 'down', 'down', 'down', 'up', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
370,"['right', 'down', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'right', 'left', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
371,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
372,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'up', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'up', 'down', 'down', 'down']"
373,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
374,"['right', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down']"
375,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'left', 'right', 'right', 'right', 'down', 'left', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
376,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
377,"['right', 'down', 'up', 'down', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
378,"['right', 'down', 'down', 'down', 'down', 'right', 'up', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
379,"['right', 'down', 'left', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
380,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
381,"['right', 'down', 'down', 'down', 'down', 'right', 'up', 'down', 'right', 'right', 'right', 'left', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
382,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
383,"['right', 'down', 'down', 'down', 'down', 'left', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
384,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
385,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
386,"['up', 'right', 'down', 'down', 'down', 'down', 'right', 'up', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'up', 'down', 'down', 'down']"
387,"['right', 'down', 'down', 'down', 'down', 'right', 'up', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
388,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'up', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
389,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
390,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
391,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
392,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
393,"['right', 'down', 'left', 'down', 'down', 'right', 'up', 'down', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
394,"['right', 'down', 'up', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
395,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
396,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'up', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'up', 'left', 'down', 'right', 'right', 'right', 'down', 'down']"
397,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
398,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'up', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
399,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'down']"
400,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'left', 'right', 'down']"
401,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'left', 'right', 'right', 'right', 'down', 'up', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
402,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'up', 'down', 'down', 'down']"
403,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
404,"['right', 'down', 'down', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
405,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'down']"
406,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down']"
407,"['right', 'left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
408,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'up', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
409,"['right', 'down', 'left', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
410,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
411,"['right', 'down', 'left', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
412,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'up', 'right', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
413,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'left', 'right', 'down', 'down']"
414,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'up', 'down', 'right', 'down', 'down']"
415,"['right', 'down', 'down', 'down', 'left', 'right', 'down', 'right', 'down', 'right', 'right', 'right', 'up', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
416,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down']"
417,"['right', 'down', 'down', 'down', 'down', 'left', 'right', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
418,"['left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
419,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'left', 'right', 'right', 'down', 'down']"
420,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'up', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
421,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
422,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'left', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
423,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
424,"['right', 'left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down']"
425,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'up', 'down', 'down', 'down']"
426,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'up', 'down', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
427,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
428,"['right', 'up', 'down', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
429,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
430,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'down']"
431,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
432,"['left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
433,"['right', 'down', 'down', 'up', 'left', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'up', 'up', 'down', 'down', 'right', 'right', 'down', 'up', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
434,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
435,"['right', 'down', 'down', 'down', 'down', 'left', 'right', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
436,"['right', 'down', 'up', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down']"
437,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'down']"
438,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'up', 'down', 'right', 'down', 'down']"
439,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
440,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right', 'down', 'down']"
441,"['right', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
442,"['right', 'down', 'down', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'up', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
443,"['right', 'down', 'down', 'down', 'left', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
444,"['right', 'down', 'left', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'up', 'down', 'down', 'right', 'right', 'down', 'down']"
445,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
446,"['left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
447,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
448,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
449,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'up', 'down', 'left', 'right', 'down']"
450,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'left', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
451,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down']"
452,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
453,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
454,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
455,"['right', 'down', 'down', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
456,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'up', 'down', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
457,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'up', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'up', 'down', 'left', 'right', 'down', 'down']"
458,"['right', 'down', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'up', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
459,"['right', 'down', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'down']"
460,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
461,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down']"
462,"['right', 'down', 'left', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down']"
463,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
464,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
465,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
466,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'up', 'right', 'down', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'down', 'right', 'down']"
467,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
468,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down']"
469,"['right', 'left', 'right', 'left', 'left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'up', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
470,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'down']"
471,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
472,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'up', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
473,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
474,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
475,"['right', 'down', 'down', 'down', 'up', 'up', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'up', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
476,"['right', 'down', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'left', 'right', 'right', 'down', 'right', 'down']"
477,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'left', 'right', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down']"
478,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
479,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
480,"['up', 'up', 'left', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
481,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
482,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
483,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
484,"['right', 'down', 'down', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
485,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'left', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
486,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
487,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
488,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
489,"['up', 'right', 'up', 'down', 'up', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'up', 'down', 'right', 'right', 'down', 'left', 'right', 'down', 'right', 'right', 'down', 'down']"
490,"['right', 'up', 'up', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
491,"['right', 'down', 'down', 'down', 'up', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'left', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
492,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
493,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
494,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'up', 'down', 'right', 'right', 'down', 'down']"
495,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
496,"['right', 'down', 'down', 'down', 'down', 'right', 'left', 'right', 'right', 'up', 'right', 'down', 'right', 'up', 'down', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
497,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
498,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'up', 'down', 'down']"
499,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
500,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
501,"['right', 'down', 'left', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down']"
502,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
503,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
504,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'down']"
505,"['right', 'down', 'up', 'down', 'down', 'down', 'left', 'right', 'down', 'right', 'left', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'down', 'right', 'right', 'down']"
506,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'up', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'left', 'right', 'down']"
507,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'down']"
508,"['right', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
509,"['right', 'down', 'down', 'up', 'down', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
510,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'left', 'right', 'right', 'down', 'down']"
511,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'up', 'down', 'down', 'right', 'right', 'down', 'down']"
512,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
513,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
514,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
515,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
516,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
517,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'down']"
518,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
519,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'up', 'down', 'down', 'down', 'right', 'right', 'down', 'down']"
520,"['right', 'down', 'down', 'down', 'up', 'left', 'down', 'right', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
521,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
522,"['right', 'down', 'up', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'right', 'up', 'down', 'down', 'right', 'right', 'down', 'down']"
523,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
524,"['right', 'down', 'down', 'down', 'up', 'down', 'down', 'right', 'right', 'right', 'up', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
525,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'down', 'down', 'right', 'right', 'left', 'right', 'down', 'down', 'right', 'right', 'down', 'down']"
526,"['right', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'left', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'left', 'right', 'right', 'right', 'down', 'left', 'right', 'down']"
